fbref,fpl_id,first_name,second_name,Player,web_name,Age,team_id,team_name,short_name,element_type,position,Seasons_count,now_cost,tsb,MP,Starts,Min,90s,npxG,xAG,finishing,MP_new,90s_new,npxG_new,xAG_new,weighted_npxG,weighted_xAG
82518f62,394,Bruno,Guimarães Rodriguez Moura,Bruno Guimarães,Bruno G.,25.0,15,Newcastle,NEW,3,MID,3.0,6.4,2.6,106.0,99.0,8657.0,96.3,0.12,0.16,1.06,3.0,3.0,0.02,0.04,0.12,0.16
a5212312,448,Joe,Worrall,Joe Worrall,Worrall,26.0,16,Nott'm Forest,NFO,2,DEF,3.0,4.5,0.0,76.0,65.0,6173.0,68.6,0.02,0.02,0.97,,,,,,
c795c408,441,Jonathan,Panzo,Jonathan Panzo,Panzo,22.0,16,Nott'm Forest,NFO,2,DEF,3.0,4.0,0.0,34.0,25.0,2387.0,26.5,0.04,0.0,0.98,,,,,,
d0706b27,200,Marc,Guéhi,Marc Guéhi,Guéhi,23.0,7,Crystal Palace,CRY,2,DEF,3.0,4.5,6.0,98.0,96.0,8572.0,95.3,0.04,0.02,0.97,3.0,3.0,0.0,0.0,0.04,0.02
6250083a,501,Oliver,Skipp,Oliver Skipp,Skipp,22.0,11,Leicester,LEI,3,MID,3.0,5.0,0.0,62.0,37.0,3548.0,39.5,0.04,0.05,1.0,2.0,1.0,0.05,0.0,0.04,0.05
15f3ec41,434,Callum,Hudson-Odoi,Callum Hudson-Odoi,Hudson-Odoi,22.0,16,Nott'm Forest,NFO,3,MID,3.0,5.4,2.6,58.0,38.0,3421.0,38.0,0.13,0.14,1.06,3.0,2.7,0.09,0.19,0.13,0.15
dbf053da,386,Jadon,Sancho,Jadon Sancho,Sancho,23.0,6,Chelsea,CHE,3,MID,3.0,6.3,0.3,72.0,52.0,4612.0,51.2,0.15,0.23,1.04,,,,,,
ed1e53f3,348,Phil,Foden,Phil Foden,Foden,23.0,13,Man City,MCI,3,MID,3.0,9.4,7.3,95.0,79.0,6827.0,75.8,0.33,0.25,1.17,1.0,0.5,0.0,0.0,0.33,0.25
17695062,19,Emile,Smith Rowe,Emile Smith Rowe,Smith Rowe,23.0,9,Fulham,FUL,3,MID,3.0,5.6,26.2,58.0,24.0,2446.0,27.1,0.34,0.11,1.03,3.0,2.2,0.31,0.0,0.35,0.1
,593,Matthijs,de Ligt,,De Ligt,,14,Man Utd,MUN,2,DEF,,5.0,3.2,,,,,,,,,,,,,
15b287da,205,Daichi,Kamada,Daichi Kamada,Kamada,26.0,7,Crystal Palace,CRY,3,MID,3.0,5.4,0.3,93.0,65.0,5948.0,66.2,0.15,0.11,0.97,3.0,2.0,0.06,0.06,0.15,0.11
e5478b87,424,Taiwo,Awoniyi,Taiwo Awoniyi,Awoniyi,25.0,16,Nott'm Forest,NFO,4,FWD,3.0,5.9,0.6,78.0,58.0,4620.0,51.4,0.4,0.1,1.07,3.0,0.4,0.29,0.0,0.4,0.1
bced0375,442,Ibrahim,Sangaré,Ibrahim Sangaré,Sangaré,25.0,16,Nott'm Forest,NFO,3,MID,3.0,4.5,2.7,77.0,67.0,5934.0,65.9,0.07,0.04,0.98,3.0,2.4,0.01,0.01,0.07,0.04
288e1e13,529,Nayef,Aguerd,Nayef Aguerd,N.Aguerd,27.0,19,West Ham,WHU,2,DEF,3.0,4.4,0.1,70.0,69.0,6187.0,68.7,0.08,0.01,0.99,,,,,,
89ac64a6,340,Manuel,Akanji,Manuel Akanji,Akanji,28.0,13,Man City,MCI,2,DEF,3.0,5.5,5.7,85.0,77.0,7059.0,78.4,0.06,0.02,0.97,3.0,3.0,0.0,0.02,0.06,0.02
c6e8cf1f,249,Saša,Lukić,Saša Lukić,Lukić,26.0,9,Fulham,FUL,3,MID,3.0,5.0,0.1,87.0,64.0,5711.0,63.5,0.08,0.07,0.98,3.0,2.9,0.0,0.02,0.08,0.07
fa031b34,497,Richarlison,de Andrade,Richarlison,Richarlison,26.0,18,Spurs,TOT,4,FWD,3.0,6.9,0.7,85.0,58.0,5024.0,55.8,0.42,0.14,0.99,2.0,0.3,0.67,0.0,0.42,0.14
7c56da38,181,Christopher,Nkunku,Christopher Nkunku,Nkunku,25.0,6,Chelsea,CHE,3,MID,3.0,6.2,6.4,70.0,53.0,5063.0,56.3,0.41,0.16,1.07,3.0,0.8,0.19,0.25,0.41,0.16
8b3ab7ad,511,Edson,Álvarez Velázquez,Edson Álvarez,Álvarez,25.0,19,West Ham,WHU,3,MID,3.0,5.0,0.1,93.0,86.0,7294.0,81.0,0.06,0.04,1.0,2.0,1.0,0.01,0.04,0.06,0.04
d0f72bf1,524,Max,Kilman,Max Kilman,Kilman,26.0,19,West Ham,WHU,2,DEF,3.0,4.5,2.7,105.0,105.0,9414.0,104.6,0.05,0.03,0.98,3.0,3.0,0.09,0.05,0.05,0.03
f315ca93,337,Konstantinos,Tsimikas,Kostas Tsimikas,Tsimikas,27.0,12,Liverpool,LIV,2,DEF,3.0,4.8,0.3,46.0,26.0,2327.0,25.8,0.03,0.18,0.98,2.0,0.2,0.0,0.0,0.03,0.18
5e105217,471,Will,Smallbone,William Smallbone,Smallbone,23.0,17,Southampton,SOU,3,MID,3.0,5.0,0.1,90.0,75.0,6367.0,70.8,0.07,0.07,0.98,3.0,2.4,0.13,0.12,0.07,0.07
5e253986,479,Brandon,Austin,,Austin,,18,Spurs,TOT,1,GKP,,4.0,0.5,,,,,,,,,,,,,
9e525177,388,Aaron,Wan-Bissaka,Aaron Wan-Bissaka,Wan-Bissaka,25.0,19,West Ham,WHU,2,DEF,3.0,4.5,1.8,61.0,56.0,5008.0,55.6,0.03,0.07,0.97,2.0,1.3,0.0,0.03,0.03,0.07
46ff3923,269,George,Edmundson,George Edmundson,Edmundson,25.0,10,Ipswich,IPS,2,DEF,1.0,4.0,0.2,10.0,10.0,888.0,9.9,0.02,0.03,0.99,1.0,0.0,0.0,0.0,0.02,0.03
6a713852,185,Robert,Sánchez,Robert Sánchez,Sánchez,25.0,6,Chelsea,CHE,1,GKP,3.0,4.5,4.1,76.0,76.0,6832.0,75.9,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
dd323728,437,Neco,Williams,Neco Williams,N.Williams,22.0,16,Nott'm Forest,NFO,2,DEF,3.0,4.5,0.7,72.0,52.0,4719.0,52.39999999999999,0.05,0.08,1.0,3.0,3.0,0.15,0.07,0.06,0.08
de31038e,423,Elliot,Anderson,Elliot Anderson,Anderson,20.0,16,Nott'm Forest,NFO,3,MID,2.0,5.0,0.2,43.0,13.0,1437.0,16.0,0.15,0.19,0.96,3.0,2.0,0.05,0.07,0.14,0.18
5c74c0f5,166,Kiernan,Dewsbury-Hall,Kiernan Dewsbury-Hall,Dewsbury-Hall,24.0,6,Chelsea,CHE,3,MID,3.0,5.9,0.2,103.0,92.0,8047.0,89.4,0.1,0.16,1.01,2.0,0.4,0.0,0.0,0.1,0.16
6613c819,530,Tomáš,Souček,Tomáš Souček,Souček,28.0,19,West Ham,WHU,3,MID,3.0,5.0,3.3,108.0,100.0,8747.0,97.2,0.17,0.06,0.98,3.0,2.0,0.61,0.06,0.19,0.06
3a233281,28,Leon,Bailey,Leon Bailey,Bailey,25.0,2,Aston Villa,AVL,3,MID,3.0,6.5,2.5,86.0,55.0,4796.0,53.4,0.25,0.31,1.03,3.0,2.0,0.12,0.06,0.25,0.3
d9565625,369,Diogo,Dalot Teixeira,Diogo Dalot,Dalot,24.0,14,Man Utd,MUN,2,DEF,3.0,5.0,7.9,86.0,78.0,7129.0,79.19999999999999,0.06,0.08,0.97,3.0,3.0,0.01,0.08,0.06,0.08
2500cef9,110,Yoane,Wissa,Yoane Wissa,Wissa,26.0,4,Brentford,BRE,4,FWD,3.0,6.1,7.6,102.0,57.0,5383.0,59.8,0.35,0.13,1.09,3.0,2.7,0.77,0.12,0.38,0.13
9c221d14,291,Wout,Faes,Wout Faes,Faes,25.0,11,Leicester,LEI,2,DEF,3.0,4.1,11.9,114.0,114.0,10211.0,113.5,0.03,0.01,1.03,3.0,3.0,0.11,0.0,0.03,0.01
8e92be30,401,Alexander,Isak,Alexander Isak,Isak,23.0,15,Newcastle,NEW,4,FWD,3.0,8.5,44.4,86.0,72.0,6069.0,67.5,0.49,0.13,0.98,3.0,3.0,0.44,0.11,0.5,0.13
580bcd18,474,Sugawara,Yukinari,Yukinari Sugawara,Sugawara,23.0,17,Southampton,SOU,2,DEF,3.0,4.5,0.2,94.0,85.0,7590.0,84.3,0.04,0.1,1.03,3.0,2.3,0.09,0.31,0.04,0.11
fed7cb61,4,Kai,Havertz,Kai Havertz,Havertz,24.0,1,Arsenal,ARS,4,FWD,3.0,8.1,17.9,101.0,82.0,7012.0,77.9,0.39,0.14,0.94,3.0,3.0,0.48,0.23,0.4,0.15
a712ca2b,245,Issa,Diop,Issa Diop,Diop,26.0,9,Fulham,FUL,2,DEF,3.0,4.5,0.3,56.0,47.0,4399.0,48.9,0.01,0.01,1.01,3.0,3.0,0.06,0.01,0.01,0.01
012c975a,334,Rhys,Williams,Rhys Williams,R.Williams,21.0,12,Liverpool,LIV,2,DEF,2.0,4.0,0.1,22.0,17.0,1452.0,16.1,0.02,0.0,0.99,,,,,,
ccce7025,393,Sven,Botman,Sven Botman,Botman,23.0,15,Newcastle,NEW,2,DEF,3.0,4.5,0.0,78.0,75.0,6754.0,75.0,0.06,0.04,1.01,,,,,,
ad82197c,167,Axel,Disasi,Axel Disasi,Disasi,25.0,6,Chelsea,CHE,2,DEF,3.0,4.4,0.3,101.0,96.0,8630.0,95.9,0.07,0.02,0.98,,,,,,
5526deb1,544,Tommy,Doyle,Tommy Doyle,Doyle,21.0,20,Wolves,WOL,3,MID,3.0,4.9,0.0,78.0,49.0,4527.0,50.3,0.05,0.07,1.0,2.0,0.4,0.11,0.11,0.05,0.07
6434f10d,360,Rodrigo 'Rodri',Hernandez,Rodri,Rodrigo,27.0,13,Man City,MCI,3,MID,3.0,6.4,1.8,103.0,101.0,8726.0,96.9,0.12,0.11,1.09,,,,,,
e28e9bec,284,Luke,Woolfenden,Luke Woolfenden,Woolfenden,24.0,10,Ipswich,IPS,2,DEF,1.0,4.0,1.6,41.0,40.0,3612.0,40.1,0.01,0.0,1.01,3.0,3.0,0.01,0.0,0.01,0.0
69fdb896,518,Flynn,Downes,Flynn Downes,Downes,24.0,17,Southampton,SOU,3,MID,3.0,5.0,0.1,91.0,72.0,6183.0,68.7,0.02,0.03,1.02,3.0,3.0,0.07,0.12,0.02,0.04
fb614c44,295,James,Justin,James Justin,Justin,25.0,11,Leicester,LEI,2,DEF,3.0,4.5,0.3,66.0,52.0,4866.0,54.1,0.02,0.03,1.01,3.0,3.0,0.05,0.0,0.02,0.03
aa849a12,224,Jack,Harrison,Jack Harrison,Harrison,26.0,8,Everton,EVE,3,MID,3.0,5.4,0.2,100.0,91.0,7561.0,84.0,0.15,0.15,1.05,3.0,2.6,0.31,0.37,0.16,0.16
35141f4c,79,Marcos,Senesi,Marcos Senesi,Senesi,26.0,3,Bournemouth,BOU,2,DEF,3.0,4.9,0.8,94.0,86.0,7276.0,80.9,0.07,0.05,1.03,2.0,1.8,0.0,0.0,0.07,0.05
a3d94a58,498,Cristian,Romero,Cristian Romero,Romero,25.0,18,Spurs,TOT,2,DEF,3.0,5.1,9.6,82.0,80.0,6998.0,77.8,0.08,0.02,1.01,3.0,3.0,0.21,0.05,0.09,0.02
bac46a10,380,Lisandro,Martínez,Lisandro Martínez,Martinez,25.0,14,Man Utd,MUN,2,DEF,3.0,4.5,5.4,62.0,55.0,4666.0,51.9,0.02,0.02,0.98,3.0,3.0,0.11,0.01,0.03,0.02
9319781b,275,Ben,Johnson,Ben Johnson,Johnson,23.0,10,Ipswich,IPS,2,DEF,3.0,4.0,4.3,51.0,29.0,2807.0,31.1,0.02,0.02,1.01,2.0,1.4,0.0,0.21,0.02,0.03
32f60ed8,433,Morgan,Gibbs-White,Morgan Gibbs-White,Gibbs-White,23.0,16,Nott'm Forest,NFO,3,MID,3.0,6.5,4.3,111.0,104.0,9181.0,102.0,0.16,0.23,0.95,3.0,3.0,0.22,0.22,0.16,0.23
78e87179,272,George,Hirst,George Hirst,Hirst,24.0,10,Ipswich,IPS,4,FWD,2.0,5.4,0.0,35.0,26.0,2038.0,22.700000000000003,0.17,0.08,0.96,,,,,,
728e9b2e,227,João,Neves Virgínia,João Virgínia,J.Virginia,22.0,8,Everton,EVE,1,GKP,1.0,4.0,0.6,17.0,17.0,1530.0,17.0,0.0,0.0,1.0,,,,,,
4c3a6744,71,Justin,Kluivert,Justin Kluivert,Kluivert,24.0,3,Bournemouth,BOU,3,MID,3.0,5.4,0.3,85.0,65.0,5231.0,58.2,0.25,0.11,1.02,3.0,2.1,0.06,0.34,0.24,0.12
6b6c793c,379,Tyrell,Malacia,Tyrell Malacia,Malacia,22.0,14,Man Utd,MUN,2,DEF,2.0,4.4,0.0,54.0,46.0,4228.0,47.0,0.03,0.05,0.97,,,,,,
1f44ac21,351,Erling,Haaland,Erling Haaland,Haaland,23.0,13,Man City,MCI,4,FWD,3.0,15.2,65.3,90.0,83.0,7232.0,80.4,0.74,0.16,1.05,3.0,3.0,1.0,0.03,0.77,0.16
bc7dc64d,17,Bukayo,Saka,Bukayo Saka,Saka,21.0,1,Arsenal,ARS,3,MID,3.0,10.1,32.8,111.0,108.0,9078.0,100.8,0.29,0.28,1.03,3.0,2.8,0.48,0.37,0.3,0.29
a4e85758,128,Igor Julio,dos Santos de Paulo,Igor,Igor,25.0,5,Brighton,BHA,2,DEF,3.0,4.4,0.1,81.0,63.0,5936.0,66.0,0.02,0.03,0.98,,,,,,
b3af9be1,22,Tomiyasu,Takehiro,Takehiro Tomiyasu,Tomiyasu,24.0,1,Arsenal,ARS,2,DEF,3.0,4.9,0.0,65.0,36.0,3501.0,39.0,0.08,0.05,0.99,,,,,,
fed96827,72,Chris,Mepham,Chris Mepham,Mepham,25.0,3,Bournemouth,BOU,2,DEF,3.0,4.4,0.1,58.0,42.0,3911.0,43.5,0.02,0.02,0.98,,,,,,
9b6f7fd5,527,Lucas,Tolentino Coelho de Lima,Lucas Paquetá,L.Paquetá,25.0,19,West Ham,WHU,3,MID,3.0,6.0,2.1,96.0,92.0,7631.0,84.8,0.15,0.14,0.95,3.0,2.8,0.05,0.02,0.15,0.14
4a51ba65,445,Matt,Turner,Matt Turner,Turner,29.0,7,Crystal Palace,CRY,1,GKP,1.0,4.0,17.3,17.0,17.0,1530.0,17.0,0.0,0.0,1.0,,,,,,
30d4a2e5,231,Vitalii,Mykolenko,Vitaliy Mykolenko,Mykolenko,24.0,8,Everton,EVE,2,DEF,3.0,4.4,6.2,75.0,70.0,6179.0,68.6,0.04,0.04,1.01,3.0,3.0,0.0,0.0,0.04,0.04
8e16dd48,80,Luis,Sinisterra,Luis Sinisterra,Sinisterra,24.0,3,Bournemouth,BOU,3,MID,3.0,5.0,0.4,71.0,51.0,4145.0,46.0,0.27,0.16,1.05,3.0,1.2,0.48,0.19,0.28,0.16
466fb2c5,14,Aaron,Ramsdale,Aaron Ramsdale,Ramsdale,25.0,17,Southampton,SOU,1,GKP,3.0,4.4,1.5,80.0,80.0,7200.0,80.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1265a93a,172,Reece,James,Reece James,James,23.0,6,Chelsea,CHE,2,DEF,3.0,5.0,0.1,52.0,41.0,3527.0,39.2,0.1,0.28,1.03,,,,,,
ae59b359,285,Boubakary,Soumaré,Boubakary Soumaré,B.Soumaré,24.0,11,Leicester,LEI,3,MID,3.0,4.5,0.2,73.0,58.0,5017.0,55.7,0.0,0.03,0.99,1.0,0.1,0.0,0.0,0.0,0.03
67ac5bb8,3,Gabriel,dos Santos Magalhães,Gabriel Magalhães,Gabriel,25.0,1,Arsenal,ARS,2,DEF,3.0,6.0,12.6,109.0,107.0,9516.0,105.7,0.12,0.02,0.99,3.0,3.0,0.08,0.07,0.12,0.02
cc77354e,42,Boubacar,Kamara,Boubacar Kamara,Kamara,23.0,2,Aston Villa,AVL,3,MID,3.0,5.0,0.0,78.0,72.0,6207.0,69.0,0.01,0.06,0.99,,,,,,
57c94db2,105,Mads,Roerslev Rasmussen,Mads Roerslev,Roerslev,24.0,4,Brentford,BRE,2,DEF,3.0,4.5,0.1,75.0,46.0,4333.0,48.2,0.03,0.08,1.01,3.0,2.6,0.0,0.07,0.03,0.08
6c203af0,482,Yves,Bissouma,Yves Bissouma,Bissouma,26.0,18,Spurs,TOT,3,MID,3.0,5.0,0.5,77.0,61.0,5189.0,57.7,0.05,0.03,0.97,2.0,1.7,0.06,0.07,0.05,0.03
bee704fc,573,Nikola,Milenković,Nikola Milenković,Milenković,25.0,16,Nott'm Forest,NFO,2,DEF,3.0,4.5,0.2,95.0,84.0,7573.0,84.1,0.03,0.02,0.98,2.0,2.0,0.48,0.02,0.05,0.02
,576,Andy,Irving,,Irving,,19,West Ham,WHU,3,MID,,4.9,0.0,,,,,,,,,,,,,
fe558029,84,Mark,Travers,Mark Travers,Travers,24.0,3,Bournemouth,BOU,1,GKP,3.0,4.5,0.2,74.0,73.0,6615.0,73.5,0.0,0.0,1.0,,,,,,
,594,Noussair,Mazraoui,,Mazraoui,,14,Man Utd,MUN,2,DEF,,4.5,12.8,,,,,,,,,,,,,
2c44a35d,430,Emmanuel,Dennis,Emmanuel Dennis,Dennis,25.0,16,Nott'm Forest,NFO,4,FWD,3.0,5.0,0.2,71.0,49.0,4332.0,48.1,0.2,0.08,1.05,,,,,,
18986367,473,Ross,Stewart,Ross Stewart,Stewart,27.0,17,Southampton,SOU,4,FWD,2.0,4.5,0.6,16.0,11.0,1069.0,11.9,0.29,0.04,1.01,,,,,,
10f0fdd3,535,Jean-Ricner,Bellegarde,Jean-Ricner Bellegarde,Bellegarde,25.0,20,Wolves,WOL,3,MID,3.0,5.0,0.1,91.0,68.0,5978.0,66.39999999999999,0.09,0.13,1.02,3.0,2.2,0.06,0.0,0.09,0.13
e541326e,104,Ethan,Pinnock,Ethan Pinnock,Pinnock,30.0,4,Brentford,BRE,2,DEF,3.0,4.5,0.4,91.0,90.0,7915.0,87.9,0.08,0.04,1.0,3.0,3.0,0.0,0.0,0.08,0.04
edc98fac,564,Santiago,Bueno,Santiago Bueno,S.Bueno,24.0,20,Wolves,WOL,2,DEF,2.0,4.4,0.1,46.0,43.0,3832.0,42.5,0.02,0.02,0.98,,,,,,
50e6dc35,207,Jean-Philippe,Mateta,Jean-Philippe Mateta,Mateta,26.0,7,Crystal Palace,CRY,4,FWD,3.0,7.4,4.3,86.0,44.0,4197.0,46.7,0.38,0.11,1.03,3.0,2.3,0.15,0.15,0.37,0.12
48eed8d5,281,Jack,Taylor,Jack Taylor,Taylor,25.0,10,Ipswich,IPS,3,MID,2.0,4.9,0.0,67.0,36.0,3464.0,38.400000000000006,0.05,0.04,1.02,2.0,0.5,0.03,0.0,0.05,0.04
bfdb33aa,585,Ismaïla,Sarr,Ismaila Sarr,I.Sarr,25.0,7,Crystal Palace,CRY,3,MID,3.0,5.9,0.2,84.0,72.0,6475.0,72.0,0.16,0.1,0.98,3.0,0.5,0.19,0.94,0.16,0.11
a64f2573,266,Harry,Clarke,Harry Clarke,Clarke,22.0,10,Ipswich,IPS,2,DEF,2.0,4.0,0.0,53.0,34.0,3346.0,37.1,0.04,0.03,1.01,,,,,,
ae4fc6a4,199,Eberechi,Eze,Eberechi Eze,Eze,25.0,7,Crystal Palace,CRY,3,MID,3.0,6.9,24.6,78.0,60.0,5296.0,58.8,0.28,0.19,1.07,3.0,3.0,0.35,0.09,0.29,0.19
1544f145,53,Jacob,Ramsey,Jacob Ramsey,Ramsey,22.0,2,Aston Villa,AVL,3,MID,3.0,5.5,0.4,85.0,68.0,5956.0,66.2,0.18,0.13,1.03,3.0,1.3,0.12,0.46,0.18,0.14
c2731c10,169,Conor,Gallagher,Conor Gallagher,Gallagher,23.0,6,Chelsea,CHE,3,MID,3.0,5.9,0.2,106.0,88.0,7594.0,84.4,0.14,0.14,1.04,,,,,,
f4e433d4,131,Tariq,Lamptey,Tariq Lamptey,Lamptey,22.0,5,Brighton,BHA,2,DEF,3.0,4.5,0.2,69.0,29.0,2928.0,32.5,0.04,0.12,0.98,,,,,,
2bd83368,398,Anthony,Gordon,Anthony Gordon,Gordon,22.0,15,Newcastle,NEW,3,MID,3.0,7.4,18.8,102.0,75.0,6757.0,75.1,0.26,0.2,1.0,3.0,2.7,0.17,0.26,0.26,0.21
9bc9a519,504,Djed,Spence,Djed Spence,Spence,22.0,18,Spurs,TOT,2,DEF,3.0,4.5,0.1,77.0,60.0,5447.0,60.49999999999999,0.02,0.04,0.99,2.0,0.2,0.0,0.0,0.02,0.04
a36524bf,241,Calvin,Bassey,Calvin Bassey,Bassey,23.0,9,Fulham,FUL,2,DEF,2.0,4.5,0.4,54.0,45.0,4110.0,45.7,0.01,0.02,1.02,3.0,3.0,0.03,0.0,0.01,0.02
99aa1a84,568,Arijanet,Muric,Arijanet Muric,Muric,24.0,10,Ipswich,IPS,1,GKP,2.0,4.4,0.4,51.0,51.0,4514.0,50.2,0.0,0.01,1.0,2.0,2.0,0.0,0.0,0.0,0.01
4e015693,223,James,Garner,James Garner,Garner,22.0,8,Everton,EVE,3,MID,3.0,5.0,0.0,94.0,77.0,7112.0,79.0,0.08,0.12,0.96,,,,,,
774cf58b,59,Max,Aarons,Max Aarons,Aarons,23.0,3,Bournemouth,BOU,2,DEF,3.0,4.5,0.2,99.0,89.0,7969.0,88.5,0.01,0.04,0.98,,,,,,
00963611,528,Konstantinos,Mavropanos,Konstantinos Mavropanos,Mavropanos,25.0,19,West Ham,WHU,2,DEF,3.0,4.5,0.2,78.0,73.0,6491.0,72.2,0.09,0.02,0.99,3.0,3.0,0.01,0.0,0.09,0.02
f31def1e,404,Lloyd,Kelly,Lloyd Kelly,Kelly,24.0,15,Newcastle,NEW,2,DEF,3.0,4.5,0.2,87.0,80.0,7224.0,80.3,0.01,0.04,0.99,3.0,1.7,0.11,0.12,0.01,0.04
886f9aac,502,Manor,Solomon,Manor Solomon,Solomon,24.0,18,Spurs,TOT,3,MID,2.0,5.4,0.0,24.0,6.0,771.0,8.600000000000001,0.2,0.17,1.04,,,,,,
bd8a5d95,551,Joe,Hodge,Joseph Hodge,Hodge,20.0,20,Wolves,WOL,3,MID,2.0,4.5,0.5,14.0,5.0,535.0,5.9,0.11,0.04,1.0,,,,,,
df8b52a5,487,Emerson,Leite de Souza Junior,Emerson,E.Royal,24.0,18,Spurs,TOT,2,DEF,3.0,4.5,0.0,82.0,58.0,5273.0,58.6,0.06,0.04,1.01,,,,,,
06df8256,153,Benoît,Badiashile,Benoît Badiashile,B.Badiashile,22.0,6,Chelsea,CHE,2,DEF,3.0,4.5,0.1,64.0,55.0,4920.0,54.7,0.05,0.06,1.01,,,,,,
0cd31129,491,Brennan,Johnson,Brennan Johnson,Johnson,22.0,18,Spurs,TOT,3,MID,3.0,6.4,0.5,119.0,103.0,9154.0,101.7,0.26,0.19,0.97,3.0,2.4,0.27,0.08,0.26,0.19
83d074ff,329,Alexis,Mac Allister,Alexis Mac Allister,Mac Allister,24.0,12,Liverpool,LIV,3,MID,3.0,6.4,2.1,101.0,84.0,7608.0,84.6,0.16,0.12,0.95,3.0,3.0,0.03,0.08,0.16,0.12
1971591f,321,Cody,Gakpo,Cody Gakpo,Gakpo,24.0,12,Liverpool,LIV,4,FWD,3.0,7.3,2.3,97.0,70.0,6134.0,68.2,0.36,0.2,1.05,3.0,0.6,0.59,0.0,0.36,0.2
089667a5,439,Lewis,O'Brien,Lewis O'Brien,O'Brien,24.0,16,Nott'm Forest,NFO,3,MID,3.0,5.0,0.0,79.0,67.0,5995.0,66.6,0.03,0.04,0.98,,,,,,
f230bc30,137,Jakub,Moder,Jakub Moder,Moder,24.0,5,Brighton,BHA,3,MID,2.0,4.5,0.3,45.0,25.0,2319.0,25.8,0.11,0.11,0.95,,,,,,
aeed5c06,34,Moussa,Diaby,Moussa Diaby,Diaby,24.0,2,Aston Villa,AVL,3,MID,3.0,6.5,0.0,103.0,90.0,7633.0,84.9,0.26,0.24,1.04,,,,,,
df10e27c,124,Billy,Gilmour,Billy Gilmour,Gilmour,22.0,5,Brighton,BHA,3,MID,3.0,5.0,0.1,68.0,52.0,4482.0,49.8,0.05,0.08,0.96,2.0,1.1,0.07,0.0,0.05,0.08
230f0471,234,Nathan,Patterson,Nathan Patterson,Patterson,21.0,8,Everton,EVE,2,DEF,2.0,4.4,0.0,39.0,23.0,2284.0,25.4,0.03,0.1,0.99,,,,,,
a755db8c,251,Rodrigo,Muniz Carvalho,Rodrigo Muniz,Muniz,22.0,9,Fulham,FUL,4,FWD,3.0,6.1,9.1,68.0,29.0,2996.0,33.3,0.4,0.09,1.0,3.0,2.6,0.4,0.09,0.41,0.09
fc027d02,305,Luke,Thomas,Luke Thomas,Thomas,22.0,11,Leicester,LEI,2,DEF,3.0,4.0,0.5,63.0,51.0,4559.0,50.6,0.03,0.03,0.97,,,,,,
5cbd1eb0,210,Tyrick,Mitchell,Tyrick Mitchell,Mitchell,23.0,7,Crystal Palace,CRY,2,DEF,3.0,5.0,1.8,109.0,106.0,9196.0,102.2,0.03,0.06,0.99,3.0,3.0,0.06,0.09,0.03,0.06
4a1a9578,327,Luis,Díaz,Luis Díaz,Luis Díaz,26.0,12,Liverpool,LIV,3,MID,3.0,7.6,14.4,67.0,54.0,4583.0,50.9,0.37,0.19,0.97,3.0,2.5,0.71,0.39,0.4,0.21
4ccf2d5b,477,Nathan,Wood-Gordon,Nathan Wood-Gordon,Wood,21.0,17,Southampton,SOU,2,DEF,2.0,4.0,1.4,66.0,64.0,5505.0,61.2,0.02,0.01,0.99,,,,,,
2e5915f1,54,Morgan,Rogers,Morgan Rogers,Rogers,21.0,2,Aston Villa,AVL,3,MID,3.0,5.1,14.4,72.0,36.0,3430.0,38.1,0.13,0.14,0.98,3.0,3.0,0.11,0.31,0.13,0.16
dc7f8a28,182,Cole,Palmer,Cole Palmer,Palmer,21.0,6,Chelsea,CHE,3,MID,3.0,10.6,42.1,52.0,32.0,3111.0,34.6,0.37,0.36,1.0,3.0,2.9,0.29,0.58,0.38,0.4
966e28d0,314,Fábio,Freitas Gouveia Carvalho,Fabio Carvalho,Carvalho,20.0,4,Brentford,BRE,3,MID,3.0,4.9,1.0,78.0,58.0,5060.0,56.3,0.12,0.1,1.1,3.0,0.5,0.17,0.0,0.12,0.1
10ec4169,435,Alex,Mighten,Alex Mighten,Mighten,20.0,16,Nott'm Forest,NFO,3,MID,2.0,4.5,0.0,24.0,5.0,700.0,7.8,0.09,0.11,0.99,,,,,,
532e1e4f,52,Pau,Torres,Pau Torres,Pau,26.0,2,Aston Villa,AVL,2,DEF,3.0,4.5,1.9,96.0,94.0,8373.0,93.0,0.05,0.02,1.03,3.0,3.0,0.0,0.0,0.05,0.02
ca45605e,289,Patson,Daka,Patson Daka,Daka,24.0,11,Leicester,LEI,4,FWD,3.0,4.9,0.2,73.0,41.0,3432.0,38.2,0.29,0.13,0.97,,,,,,
47327321,461,Taylor,Harwood-Bellis,Taylor Harwood-Bellis,Harwood-Bellis,21.0,17,Southampton,SOU,2,DEF,3.0,4.0,11.2,94.0,93.0,8224.0,91.4,0.03,0.02,0.96,3.0,2.4,0.0,0.02,0.03,0.02
8b529245,258,Carlos Vinícius,Alves Morais,Carlos Vinícius,Vinicius,28.0,9,Fulham,FUL,4,FWD,3.0,5.0,0.6,65.0,23.0,2574.0,28.6,0.34,0.14,0.99,,,,,,
