Fbref,Player,Age,Seasons_count,MP,Starts,Min,90s,npxG,xAG,finishing
e61bdd69,Gil Bastião Dias,25,2,19,13,1051,11.7,0.13,0.2,1.0
e63e122d,Kingsley Michael,21,1,2,1,76,0.8,0.02,0.0,1.0
e6428440,Luciano Vega,23,2,12,1,297,3.3,0.11,0.02,0.99
e6536124,Patrick Dorgu,18,1,32,17,1564,17.4,0.08,0.07,1.0
e6697917,Domingos André Ribeiro Almeida,23,3,86,64,5560,61.699999999999996,0.04,0.1,1.01
e66ebabb,Alex Cordaz,39,1,1,0,26,0.3,0.0,0.0,1.0
e6777e6b,Stefan Mitrović,33,3,65,58,5046,56.1,0.01,0.01,1.01
e685ff44,Remco Balk,21,2,47,17,1631,18.2,0.07,0.04,0.96
e68b8147,Lucas Bernadou,21,1,30,22,1887,21.0,0.01,0.04,1.03
e69c30bb,Mark Spenkelink,26,1,1,1,90,1.0,0.0,0.0,1.0
e69e0f7b,Omar Rekik,20,1,17,10,784,8.700000000000001,0.01,0.0,1.0
e6aaca37,Florian Kamberi,27,1,1,0,15,0.2,0.0,0.0,1.0
e6af02e0,Matheus Nunes,24,3,88,72,6042,67.1,0.09,0.1,0.99
e6bc67d7,Gonçalo Guedes,26,3,87,52,4797,53.4,0.15,0.11,1.09
e6c15f6e,Gian-Luca Itter,22,1,24,16,1455,16.2,0.02,0.04,0.99
e6c43eec,Josuha Guilavogui,32,3,64,41,3862,42.9,0.04,0.02,0.99
e6eadfb8,Youssouf Koné,27,2,34,23,1896,21.1,0.01,0.03,1.0
e705903c,Ioannis-Foivos Botos,20,1,22,11,1032,11.5,0.08,0.04,1.02
e717705a,Alex Král,25,3,54,39,3728,41.4,0.07,0.02,0.95
e71aac2c,Charlie Patino,19,2,67,42,3686,41.0,0.04,0.06,1.03
e7281ea9,Flávio Nazinho,19,2,5,3,200,2.2,0.08,0.05,1.0
e73c9bb2,Alex Telles,29,2,48,33,3087,34.3,0.02,0.09,0.99
e7434f04,Simon Moore,32,2,44,44,3960,44.0,0.0,0.01,1.0
e74f0e59,Lorenzo De Silvestri,35,3,61,40,3640,40.5,0.05,0.03,1.06
e75129bd,Noah Mbamba,18,2,4,0,17,0.2,0.11,2.37,1.0
e7563cb6,Liam Walsh,25,3,35,11,1159,12.9,0.06,0.07,1.01
e75750a3,Callum Robinson,28,3,92,54,4875,54.2,0.14,0.09,0.95
e7630876,Mika Màrmol,21,2,37,36,3179,35.3,0.0,0.02,1.0
e765162e,Sol Sidibé,16,1,4,0,29,0.3,0.0,0.0,1.0
e768de1f,Habib Maïga,27,2,24,17,1414,15.7,0.05,0.02,1.02
e7695e6c,Mateo Retegui,24,1,29,26,2216,24.6,0.15,0.02,1.02
e76ad32b,Sam Silvera,22,1,37,12,1369,15.2,0.14,0.05,1.0
e76cb9cc,Chancel Mbemba,28,3,92,88,7841,87.1,0.06,0.02,1.04
e76f6fbe,Kévin Danois,18,1,1,0,2,0.0,,,1.0
e77dc3b2,Dominic Solanke,25,3,117,115,10271,114.1,0.38,0.09,0.94
e7809a03,Bryan Smeets,28,1,20,18,1478,16.4,0.04,0.06,1.02
e791ed65,Maxim Gullit,20,1,7,0,114,1.3,0.0,0.0,1.0
e79269bd,Luca Netz,20,3,74,49,4323,48.0,0.05,0.09,0.95
e7986081,Moussa Dembélé,26,2,53,33,3084,34.2,0.39,0.08,1.0
e7aa9d7c,Fábio Silva,21,3,44,14,1443,16.0,0.28,0.08,0.95
e7ab4179,Erick Cabaco,28,2,16,8,738,8.2,0.07,0.02,0.99
e7af9060,Cyle Larin,28,2,54,36,3292,36.6,0.32,0.07,0.92
e7b899b8,Max Christiansen,24,1,27,22,2054,22.8,0.02,0.02,0.99
e7ca0439,James Tomkins,34,3,18,9,895,10.0,0.18,0.01,1.01
e7d22eae,Jan Morávek,31,1,17,5,471,5.2,0.14,0.06,0.98
e7d2a50b,Fran Delgado,22,2,10,6,504,5.6,0.0,0.06,1.0
e7d59f4f,Amine Harit,26,3,61,39,3501,38.8,0.13,0.15,0.97
e7ec3c71,Maurício,34,2,21,17,1444,16.0,0.09,0.02,1.03
e7ee38c3,Robin Olsen,33,3,21,18,1766,19.6,0.0,0.0,1.0
e7f3e8a7,Chidera Ejuke,24,1,20,9,890,9.9,0.11,0.1,0.97
e7f4603c,Borja García,31,1,11,10,679,7.5,0.07,0.06,1.01
e7f4869a,Oscar Vilhelmsson,19,1,26,16,1374,15.3,0.2,0.03,1.0
e7fcf289,Florian Wirtz,20,3,73,59,5313,59.1,0.19,0.23,1.05
e7fea51e,Thomas Lam,29,1,31,31,2649,29.4,0.05,0.01,0.98
e814e1cf,Lewis Dobbin,20,2,15,1,264,3.0,0.1,0.18,1.01
e816a8ee,Marcos Vinicios Sorriso,22,1,15,9,853,9.5,0.19,0.1,0.99
e8271ad9,Jordan Zemura,23,3,79,59,5404,60.099999999999994,0.03,0.06,1.02
e82900ef,David Datro Fofana,20,2,30,19,1631,18.200000000000003,0.38,0.12,0.96
e82adcab,Exequiel Palacios,24,3,72,52,4582,50.9,0.05,0.11,1.03
e83e8928,Xabier Huarte Armendáriz,22,1,1,0,9,0.1,0.0,0.0,1.0
e851067d,Lasse Wehmeyer,20,1,7,2,167,1.9,0.1,0.06,0.99
e8570430,Nathanael Ogbeta,20,1,2,0,55,0.6,0.0,0.0,1.0
e857a755,Patrick,26,3,60,47,4059,45.0,0.06,0.07,0.99
e85fb9b8,Giorgio Chiellini,36,1,21,16,1354,15.0,0.04,0.01,0.99
e860c42f,Kyle Naughton,34,3,78,62,5568,61.9,0.01,0.03,0.98
e87c44a9,Asier Osambela,19,1,1,0,9,0.1,0.0,0.0,1.0
e8832875,João Pedro,21,3,94,65,6476,72.0,0.24,0.12,0.98
e886ec27,João Reis,31,1,19,16,1448,16.1,0.01,0.01,1.0
e8918589,Helton Leite,30,1,2,2,180,2.0,0.0,0.0,1.0
e892c325,Julius Beck,17,1,1,0,10,0.1,0.0,0.0,1.0
e897d8ba,Kiké,33,3,101,40,4306,47.8,0.27,0.08,0.88
e8a20073,Nick Doodeman,24,1,15,7,586,6.5,0.04,0.17,0.99
e8a427a3,Elliot Embleton,23,1,23,13,1058,11.8,0.08,0.04,1.0
e8a65bc8,Bilal Boutobba,24,1,27,10,926,10.3,0.15,0.13,0.98
e8acf576,Tibor Halilović,27,2,50,38,3260,36.3,0.08,0.04,0.97
e8c4a824,Benjamín Rollheiser,23,1,9,1,157,1.7,0.39,0.11,1.01
e8c5dd4d,Arthur Desmas,29,2,48,48,4274,47.5,0.0,0.01,1.0
e8c930bb,Milan Badelj,34,2,67,66,5379,59.8,0.03,0.04,0.99
e8c9f4e9,Billy Sharp,37,3,88,46,4502,50.0,0.17,0.06,0.93
e8cc2cbb,Victor Torp,24,1,15,8,702,7.8,0.05,0.07,0.99
e8dc329b,Cambila,21,1,1,0,17,0.2,0.0,0.0,1.0
e8dd8ac7,Bruno Lourenço,25,3,87,58,5037,56.0,0.1,0.09,1.03
e8e125b0,Calvin Twigt,20,2,42,38,3344,37.1,0.03,0.04,1.0
e8edfdc9,Jhonder Cádiz,28,3,68,44,4074,45.3,0.38,0.06,0.99
e8ef59da,Yorbe Vertessen,22,3,62,16,1981,22.1,0.25,0.14,1.05
e90ec8d0,Matheus Bueno,24,2,41,7,1218,13.5,0.06,0.1,1.0
e9208654,Tommy Smith,31,3,74,65,5863,65.2,0.02,0.04,0.98
e921b9db,Jacopo Dezi,29,1,1,0,16,0.2,0.07,0.11,1.0
e9241b40,Luca de la Torre,25,3,91,70,6212,69.0,0.06,0.06,0.94
e9254eec,Grant Hanley,31,3,80,78,6895,76.6,0.04,0.01,0.96
e92cd3f7,Alexander Sørloth,27,3,102,78,6644,73.9,0.33,0.12,1.09
e94d79e3,Martín Cáceres,34,1,24,18,1495,16.6,0.01,0.04,1.01
e95069bb,Nikita Contini Baranovsky,27,1,1,0,17,0.2,0.0,0.0,1.0
e9543ec7,Sandro Cruz,22,3,39,26,2322,25.8,0.03,0.05,1.0
e962e4b5,Rav van den Berg,19,2,44,36,3256,36.2,0.02,0.0,1.0
e96b2583,Nabil Touaizi,21,1,1,0,3,0.0,,,1.0
e96d5560,Callum Styles,23,3,77,62,5506,61.199999999999996,0.04,0.04,0.98
e97150c0,Jérémy Morel,37,1,9,6,604,6.7,0.0,0.01,1.0
e97fd090,Ruben Loftus-Cheek,27,3,78,58,4998,55.6,0.09,0.09,1.0
e980e78d,Adryelson,25,1,2,0,6,0.1,0.0,0.0,1.0
e98211e7,Jack Hinshelwood,18,2,13,8,871,9.7,0.19,0.07,1.02
e9971f2d,Japhet Tanganga,24,3,33,29,2427,27.0,0.03,0.01,1.01
e997f52f,Yuki Soma,26,2,50,35,3104,34.5,0.16,0.15,1.02
e9a97974,Braydon Manu,26,1,4,3,171,1.9,0.14,0.03,0.99
e9ada8cf,Javi López,21,2,41,29,2848,31.6,0.03,0.08,1.0
e9bfd3cf,Andy Rinomhota,26,3,78,58,5256,58.4,0.02,0.02,0.97
e9c0c1b2,André Onana,27,3,68,68,6120,68.0,0.0,0.0,1.0
e9d29bb8,Kyle Joseph,19,1,10,0,113,1.3,0.0,0.01,1.0
e9da32cb,Joel Bagan,22,2,27,23,2060,22.900000000000002,0.06,0.04,1.0
e9dc604a,Ruben Roosken,23,2,30,20,1801,20.0,0.0,0.06,1.0
e9f1c4de,Sam Tickle,20,1,1,1,90,1.0,0.0,0.0,1.0
e9fda01d,Danny Loader,22,3,39,6,706,7.8,0.42,0.42,1.03
ea003d07,Joel Pohjanpalo,27,2,3,0,16,0.1,0.0,0.0,1.0
ea02beaf,Remi Oudin,26,3,95,53,4877,54.2,0.09,0.18,1.05
ea06dd97,Daniele Baselli,29,1,15,2,440,4.9,0.2,0.11,0.98
ea0893d6,Kelvin Yeboah,23,3,43,12,1479,16.4,0.15,0.08,0.97
ea0aa7e0,Mihailo Ristić,27,3,49,29,2729,30.3,0.03,0.05,1.02
ea0ff634,Valère Germain,32,2,65,27,2658,29.5,0.19,0.08,0.99
ea1094af,Jake Garrett,20,2,29,10,1175,13.1,0.03,0.07,1.01
ea1a5662,Myles Peart-Harris,20,1,3,0,13,0.1,0.0,0.12,1.0
ea39a081,Josh Bowler,24,3,105,79,6947,77.19999999999999,0.09,0.04,1.03
ea3b4578,Gonçalo Esteves,18,2,7,3,317,3.6,0.03,0.06,1.0
ea42c03f,Agustín Rogel,24,1,20,14,1426,15.8,0.04,0.0,0.99
ea468ea8,Luca Marrone,32,1,2,2,135,1.5,0.05,0.0,1.0
ea55ae1a,Sam Cosgrove,25,1,2,0,35,0.4,0.16,0.32,1.0
ea610f00,Pol Lozano,22,1,4,0,17,0.2,0.0,0.0,1.0
ea6a7ab4,Dani Raba,25,1,9,0,115,1.3,0.0,0.2,1.0
ea6bc03a,Robin Koch,27,3,87,84,7487,83.19999999999999,0.06,0.01,0.94
ea76b7e8,Emmanuel Longelo,22,2,40,28,2695,30.0,0.02,0.04,1.0
ea83bfa6,Rui Silva,29,3,76,75,6779,75.3,0.0,0.0,1.0
ea9b2ef9,Germán Sánchez,34,1,32,25,2299,25.5,0.05,0.01,1.01
eab85789,Osman Bukari,22,1,24,10,1012,11.2,0.09,0.19,1.01
eab957a3,Anel Ahmedhodžić,24,3,80,76,6859,76.2,0.09,0.04,1.0
eabef312,Ilhan Fakili,17,1,3,1,94,1.0,0.13,0.02,1.0
eac044ad,Moanes Dabbur,30,2,48,25,2243,25.0,0.25,0.14,1.02
ead51916,Toni Domgjoni,24,3,41,22,2042,22.7,0.02,0.03,0.98
ead61f73,Juan Miranda,23,3,59,46,4113,45.7,0.07,0.09,1.0
eade5337,Damir Ceter,23,1,1,0,6,0.1,0.0,0.0,1.0
eae26fce,Gilson Benchimol,20,2,12,1,316,3.5,0.07,0.02,1.0
eaeca114,Nathan Aké,28,3,69,56,4838,53.8,0.09,0.05,1.0
eaefa2d0,Alvaro Sanz,20,1,2,0,29,0.3,0.0,0.04,1.0
eaf71a5e,Karim Azamoum,31,1,7,4,388,4.3,0.02,0.0,1.0
eafa6953,Arvin Appiah,22,1,29,7,834,9.3,0.02,0.02,0.99
eb0db257,Qazim Laçi,26,1,9,2,212,2.4,0.04,0.06,1.0
eb0ec070,Pasquale Mazzocchi,28,3,88,73,6170,68.6,0.03,0.07,1.0
eb2fe5b6,Luis Muriel,32,3,74,29,3021,33.5,0.2,0.25,1.03
eb3022c3,Benjamin Tahirovic,20,2,37,22,2022,22.4,0.03,0.04,1.02
eb343262,Maarten Paes,23,1,17,17,1530,17.0,0.0,0.0,1.0
eb3dd471,Luis Rioja,29,2,74,67,5609,62.400000000000006,0.08,0.11,0.95
eb45e1d8,Ukra,35,2,21,3,449,5.0,0.01,0.17,1.0
eb50ce49,Ilias Takidine,22,1,8,0,92,1.0,0.4,0.0,0.99
eb58eef0,Georginio Wijnaldum,31,2,45,28,2422,26.9,0.14,0.07,0.98
eb60757f,Kiko Bondoso,27,3,71,65,5755,63.9,0.12,0.16,1.0
eb61713c,Danny Blum,30,1,13,2,346,3.8,0.16,0.22,1.02
eb6e14be,Mergim Berisha,25,2,31,22,1945,21.7,0.2,0.1,1.0
eb76987d,Salvador Ferrer,24,2,32,14,1631,18.1,0.01,0.05,1.0
eb7822d7,Nemanja Matić,34,3,86,58,5515,61.3,0.02,0.07,1.0
eb82b6f1,Fidel,32,2,60,50,3975,44.1,0.06,0.1,1.04
eb901957,Diogo Spencer,19,1,1,0,1,0.0,,,1.0
eb907bfc,Gyrano Kerk,25,1,2,2,180,2.0,0.3,0.02,0.98
eba1e557,Han-Noah Massengo,22,3,64,45,4065,45.2,0.04,0.03,0.95
ebac0ace,Bryan Lasme,22,1,23,7,877,9.7,0.06,0.03,1.02
ebb32f3a,Keke Maximilian Topp,18,1,1,0,20,0.2,0.12,0.0,1.0
ebbc1dfb,Ricardo Guimarães,27,2,51,37,3217,35.7,0.02,0.06,0.98
ebc56869,Zakaria Labyad,30,3,18,7,554,6.199999999999999,0.06,0.07,1.0
ebd0a048,Matty James,32,3,104,97,8631,95.9,0.02,0.03,1.0
ebf5f33d,Ryan Woods,28,2,58,41,3775,42.0,0.0,0.06,0.99
ec11ecf8,Chris Bedia,27,1,7,0,145,1.6,0.1,0.08,1.01
ec1a731e,Víctor Chust,23,3,61,52,4659,51.7,0.03,0.0,0.98
ec1e1d42,Thomas Robinet,26,1,33,33,2853,31.7,0.14,0.04,0.98
ec1f737d,Alessandro Berardi,30,1,1,1,90,1.0,0.0,0.0,1.0
ec2e64da,Bassala Sambou,23,1,8,4,417,4.6,0.03,0.01,0.99
ec30b9c8,Samuel Bastien,25,1,18,7,551,6.1,0.06,0.04,1.0
ec315772,Santiago Pierotti,22,1,11,0,200,2.2,0.16,0.35,0.99
ec3e9827,Jamal Amofa,24,2,53,47,4082,45.3,0.01,0.01,1.01
ec3efd7f,Zakaria Bakkali,27,2,36,9,1167,12.9,0.1,0.07,1.0
ec52b661,Emanuele Valeri,24,2,53,45,3963,44.0,0.05,0.12,0.98
ec5dae45,Emanuel Vignato,22,3,46,8,1204,13.4,0.03,0.13,1.01
ec6773f5,Mateusz Praszelik,20,1,2,0,25,0.3,0.04,0.0,1.0
ec68a918,Mert Kömür,18,1,4,1,118,1.3,0.11,0.01,1.01
ec6e2549,Sílvio,33,1,2,0,27,0.3,0.0,0.0,1.0
ec759ba1,Daniel Batz,32,1,4,4,360,4.0,0.0,0.0,1.0
ec75ee25,Jenson Seelt,20,2,18,11,1049,11.7,0.05,0.05,0.98
ec76c977,Marco Rente,24,1,27,27,2311,25.7,0.04,0.01,0.98
ec7c84c2,Javier Muñoz,28,1,37,30,2640,29.3,0.07,0.04,0.99
ec84c4ab,Igor Rossi Branco,34,1,13,11,1014,11.3,0.02,0.04,0.99
eca0eede,Batxi,24,1,4,4,326,3.6,0.12,0.27,1.01
ecad9aa5,Roméo Lavia,19,2,30,26,2254,25.099999999999998,0.02,0.03,1.01
ecada4fc,Keylor Navas,36,3,42,42,3745,41.6,0.0,0.0,1.0
ecbe2839,Willian Pacho,21,1,33,33,2970,33.0,0.03,0.02,0.98
ecc77652,Pablo Martínez,23,1,13,7,656,7.3,0.05,0.09,0.99
eccbe56a,Filip Đuričić,30,2,44,36,2842,31.6,0.1,0.07,1.01
eccf6574,Kristian Nökkvi Hlynsson,19,1,25,22,1765,19.6,0.14,0.07,1.03
ecd8c01e,Rubén Rochina,30,1,15,8,743,8.3,0.05,0.08,1.01
ed16934e,Tesfaldet Tekie,25,2,35,28,2462,27.4,0.02,0.06,1.0
ed1cc44a,Vítor Tormena,26,2,52,45,4206,46.8,0.05,0.03,0.98
ed1e53f3,Phil Foden,23,3,95,79,6827,75.8,0.33,0.25,1.17
ed1f0d0f,Curtis Tilt,30,1,26,25,2238,24.9,0.01,0.0,1.01
ed21e2f8,Iker Undabarrena,26,1,28,24,2006,22.3,0.02,0.03,1.03
ed383e43,Alex Matos,18,1,20,15,1279,14.2,0.02,0.02,1.01
ed39121c,Florian Tardieu,30,2,45,40,3641,40.4,0.02,0.09,0.98
ed3a1cee,Ilias Bronkhorst,25,2,16,1,246,2.8000000000000003,0.09,0.05,0.99
ed3f5f4c,Josema,25,1,6,1,183,2.0,0.0,0.04,1.0
ed45c4a5,Valentin Rongier,28,3,78,69,6077,67.6,0.05,0.06,0.94
ed47203f,Matthew Sorinola,22,2,41,25,2202,24.5,0.05,0.05,1.01
ed4fef1c,Fernando Ferreira Fonseca,25,2,30,18,1656,18.400000000000002,0.01,0.02,1.0
ed55b838,Gelabert,22,1,16,10,754,8.4,0.07,0.12,1.0
ed5c0319,Beto,25,3,95,60,5594,62.2,0.41,0.08,0.94
ed5c5fa3,Fran Beltrán,24,3,106,92,7880,87.6,0.02,0.03,0.98
ed6ea4d9,Darwin Machís,30,3,57,33,2760,30.7,0.07,0.1,1.06
ed79b7d3,Ermedin Demirović,25,3,94,72,6110,67.9,0.22,0.09,1.01
ed8c9785,Ben Thompson,25,1,2,0,46,0.5,0.16,0.0,1.0
ed8cecc9,Simon Ramet,19,1,1,0,1,0.0,,,1.0
ed8d597c,Dominic Ballard,17,1,2,0,26,0.3,0.0,0.0,1.0
ed90babd,Adam Ounas,26,3,55,16,1823,20.2,0.13,0.22,0.97
ed98c321,Tim Breithaupt,21,1,16,6,629,7.0,0.01,0.02,1.0
ed9f7cfe,Renan Lodi,25,3,71,53,4630,51.400000000000006,0.03,0.07,1.0
eda38706,Adson,22,1,8,2,238,2.6,0.07,0.03,1.0
eda40760,Aleksandar Kolarov,35,1,3,0,42,0.5,0.02,0.0,1.0
edb2712b,Maximilian Wittek,27,3,78,70,6101,67.8,0.06,0.1,0.99
edbe46dc,Jean-Louis Leca,37,3,29,29,2493,27.7,0.0,0.0,1.0
edc7be9d,André Simões,19,2,3,0,30,0.4,0.0,0.0,1.0
edc98fac,Santiago Bueno,24,2,46,43,3832,42.5,0.02,0.02,0.98
edd4e7a5,Yoel Lago,19,1,1,1,90,1.0,0.0,0.0,1.0
edd65ae0,Zainadine Júnior,34,2,56,55,4939,54.900000000000006,0.04,0.01,0.96
edd81e2a,Dylan Bronn,28,3,58,47,4280,47.6,0.03,0.02,0.97
edf2b497,Paulo Estrela Moreira,24,3,45,23,2055,22.800000000000004,0.02,0.11,1.01
ee158be5,Junior Mwanga,20,2,23,18,1540,17.1,0.07,0.04,0.99
ee21e7b3,Rami Al Hajj,20,2,36,9,1156,12.8,0.1,0.08,0.97
ee251371,Alexis Saelemaekers,24,3,96,57,5155,57.3,0.1,0.13,0.98
ee2b9a18,Admiral Muskwe,23,2,22,8,946,10.6,0.11,0.01,0.96
ee38d9c5,James Maddison,26,3,93,82,7074,78.6,0.26,0.27,1.06
ee3c4b3f,Moustapha Cissé,17,1,3,0,38,0.4,1.09,0.0,1.01
ee43adcd,Rui Costa,27,3,54,32,2715,30.1,0.26,0.12,1.0
ee45d138,José Gragera,21,1,9,5,460,5.1,0.1,0.0,1.01
ee45fd85,Vanderson,22,3,68,56,4975,55.2,0.08,0.08,1.0
ee4f2f3b,Fabio Quagliarella,39,2,56,26,2464,27.4,0.19,0.06,0.96
ee5565ae,Santiago Castro,18,1,8,2,242,2.7,0.26,0.15,1.0
ee644761,Moritz Jenz,24,3,50,48,4068,45.2,0.03,0.01,0.97
ee64a822,Lewis Ferguson,23,2,63,58,5026,55.8,0.13,0.05,1.04
ee6e2b92,Chaka Traorè,18,1,2,0,20,0.2,0.26,0.0,1.02
ee784cc2,Miguel Sousa,23,2,12,6,465,5.1,0.17,0.12,0.99
ee7c0a5e,James Shea,32,3,21,20,1769,19.7,0.0,0.0,1.0
ee824bea,Madson,23,1,25,14,1337,14.9,0.22,0.1,1.03
ee833569,Etrit Berisha,34,2,24,24,2160,24.0,0.0,0.0,1.0
ee8508c0,Jan Oblak,30,3,104,104,9332,103.7,0.0,0.0,1.0
ee9040b4,Gerard Yepes,19,2,9,2,219,2.4000000000000004,0.02,0.01,1.0
ee920180,Dylan van Wageningen,19,1,1,0,1,0.0,,,1.0
ee923664,Kevin Vázquez,30,3,39,32,2475,27.5,0.01,0.03,0.99
ee93c1a9,Federico Bernardeschi,27,1,28,16,1475,16.4,0.07,0.09,0.99
ee950928,Mislav Oršić,29,1,1,0,7,0.1,0.0,0.0,1.0
ee95585f,Abdoulaye Bakayoko,18,1,4,4,307,3.4,0.0,0.0,1.0
eea195ea,Zakaria Eddahchouri,21,1,1,0,19,0.2,0.0,0.0,1.0
eeac2dfb,Matías Lacava,20,3,38,20,1703,18.9,0.13,0.2,0.97
eeb6551f,Ashley Fletcher,27,3,52,17,1834,20.400000000000002,0.13,0.04,0.96
eeba07f8,Luis Javier Suárez,25,3,80,64,5544,61.7,0.3,0.07,0.98
eebacc07,Gustavo Hamer,26,3,117,111,9553,106.19999999999999,0.09,0.16,1.01
eec1f7f4,Zidan Sertdemir,16,1,3,0,18,0.2,0.0,0.2,1.0
eed2427e,Oscar Bobb,20,1,14,2,302,3.4,0.41,0.37,0.99
eedea60b,Yehvann Diouf,23,2,65,65,5850,65.0,0.0,0.0,1.0
eef2d8ce,Ricardo Mangas,25,3,79,70,6112,67.9,0.13,0.12,0.99
eef3f9c6,Jean Frederic N'Guessan,20,1,6,1,110,1.2,0.05,0.0,1.0
ef233486,Cedric Itten,24,1,12,7,635,7.1,0.28,0.01,0.99
ef2e5e1a,Kevin Strootman,33,2,37,22,1847,20.5,0.01,0.06,1.0
ef301f96,Aimar Sher,19,2,7,0,179,2.0,0.05,0.0,1.0
ef322658,Andrés Guardado,36,3,66,37,3213,35.8,0.02,0.04,0.99
ef3909cd,Matheus,31,3,98,98,8813,97.9,0.0,0.0,1.0
ef3c876b,Ylber Ramadani,27,1,34,34,2970,33.0,0.02,0.02,1.0
ef491564,Mateus Fernandes,19,2,32,26,2326,25.8,0.01,0.11,1.01
ef58c4bc,Sem Steijn,21,2,61,44,3621,40.2,0.23,0.04,1.05
ef619b0b,Aaron Ramsey,32,3,43,26,2399,26.700000000000003,0.09,0.09,0.99
ef6eef89,Juan David Cabal,22,2,33,20,1941,21.5,0.02,0.03,0.99
ef7cd87a,Abdoulaye Touré,29,2,38,33,2714,30.2,0.04,0.03,0.97
ef8ae23b,Mathieu Coutadeur,36,1,27,22,1947,21.6,0.0,0.04,1.0
ef94dc2f,Samuel Di Carmine,33,2,3,0,64,0.7,0.14,0.0,1.0
ef97654b,Jonathan Norbye,16,1,1,0,1,0.0,,,1.0
ef9c1c95,Benjamin André,32,3,97,95,8238,91.6,0.05,0.04,1.02
efa00ecf,Michael Craig,19,1,2,0,16,0.2,0.0,0.0,1.0
efa708aa,Jonathan Viera,33,1,21,19,1529,17.0,0.09,0.17,0.96
efaefda0,Marvin,23,1,31,17,1855,20.6,0.04,0.09,0.98
efb714d0,João Mendes,28,2,57,48,3777,41.9,0.29,0.17,0.98
efb9215a,Jamal Lewis,25,3,43,36,3046,33.8,0.02,0.06,0.98
efb9975c,Pedro Nuno,26,1,30,13,1424,15.8,0.29,0.14,0.96
efc9e31f,Dany Mota,25,2,63,45,3961,44.0,0.14,0.09,1.0
efd2ec23,Antoine Semenyo,23,3,98,62,5743,63.9,0.19,0.11,1.06
efdeaff3,Michele Cerofolini,24,2,13,12,1125,12.5,0.0,0.0,1.0
efe6f6ac,Josh Tymon,24,3,115,100,8900,98.8,0.02,0.1,0.96
efecd633,Fede San Emeterio,26,3,49,37,2826,31.4,0.01,0.03,1.01
eff9c9ea,Charlys,19,1,2,0,25,0.3,0.0,0.11,1.0
f0021247,João Mário,30,3,92,82,6801,75.6,0.27,0.16,0.93
f0068e0f,Josh Laurent,28,3,110,100,8959,99.5,0.05,0.04,0.97
f00de885,Anthony Lopes,32,3,97,97,8588,95.4,0.0,0.0,1.0
f02067df,Joshua M'Bahia,18,1,1,0,14,0.2,0.0,0.16,1.0
f025eade,Joan Gonzàlez,21,2,64,39,3488,38.7,0.05,0.05,0.99
f02dde20,Adrian Šemper,23,1,1,1,90,1.0,0.0,0.0,1.0
f03f284b,David López,33,3,63,52,4360,48.5,0.06,0.01,1.04
f0424ef3,Guilherme Silva,21,1,2,0,16,0.2,0.0,0.0,1.0
f04f45a2,Anas Ouahim,25,2,28,26,1909,21.2,0.05,0.04,1.0
f052fb01,Lukáš Vorlický,20,1,3,0,24,0.3,0.14,0.0,1.0
f058ed1f,Gianluca Pegolo,41,2,3,3,270,3.0,0.0,0.0,1.0
f05ee68d,Taylor Gardner-Hickman,21,3,88,47,4743,52.7,0.02,0.05,1.01
f066022d,Julien Laporte,29,3,76,72,6363,70.7,0.03,0.0,0.98
f0661424,Nicolás Tagliafico,30,3,81,68,6051,67.2,0.06,0.06,1.0
f0677ed7,Fredrik Aursnes,27,3,96,84,7614,84.5,0.09,0.17,0.96
f068fed1,Gustavo Henrique,24,1,4,1,129,1.4,0.24,0.18,0.99
f06ac466,Braima Sambú,20,1,13,8,711,7.9,0.02,0.03,1.0
f08490a6,Arnaut Danjuma,26,3,56,29,2715,30.199999999999996,0.39,0.11,0.93
f090a37a,Riqui Puig,21,1,15,2,487,5.4,0.09,0.03,1.01
f098c03e,Mads Juel Andersen,25,2,36,32,2920,32.4,0.03,0.0,1.01
f0a37d36,Cédric Brunner,28,2,55,54,4498,50.0,0.01,0.04,0.99
f0ac14b1,Pedro Alemañ,20,1,5,0,48,0.5,0.2,0.05,1.0
f0caab96,Toti Gomes,24,3,56,45,4116,45.7,0.05,0.03,1.0
f0da930c,José María Giménez,28,3,74,64,5791,64.3,0.04,0.01,0.98
f0e4c69e,Kjell Scherpen,22,1,26,26,2290,25.4,0.0,0.0,1.0
f0f4671c,Antonio Gomis,19,1,1,0,6,0.1,0.0,0.0,1.0
f0f499ea,Karl Etta,19,1,1,0,21,0.2,0.0,0.0,1.0
f0f7f62f,Pierluigi Gollini,28,2,14,14,1260,14.0,0.0,0.0,1.0
f0fe87dc,Unai Marrero,21,1,2,1,142,1.6,0.0,0.0,1.0
f1124008,Gorka Rivera Alonso,18,1,1,0,3,0.0,,,1.0
f125cad0,Frederick Issaka,17,1,5,0,39,0.4,0.24,0.07,1.0
f127d782,Álvaro Fernández,24,2,23,23,2070,23.0,0.0,0.0,1.0
f1317091,Marco Matias,34,1,33,29,2297,25.5,0.23,0.13,0.94
f13d02a6,Hélder Costa,27,1,23,13,1140,12.6,0.02,0.1,0.99
f15a50e8,Scott Malone,31,2,72,50,4575,50.9,0.04,0.07,0.96
f15f8b2b,Musa Al-Taamari,26,1,27,24,1928,21.4,0.13,0.12,1.02
f162adb9,Tim Söderström,27,1,2,1,68,0.8,0.11,0.06,1.0
f1655231,Yanick van Osch,25,2,35,35,3150,35.0,0.0,0.0,1.0
